LAMMPS data file for mol object with MOF-FF params from www.mofplus.org

      2214 atoms
      2529 bonds
      4968 angles
      8919 dihedrals
       774 impropers
        11 atom types
        13 bond types
        23 angle types
        34 dihedral types
         6 improper types

  -34.603831    35.014490  xlo xhi
  -34.688031    34.408153  ylo yhi
  -26.314677    26.193693  zlo zhi

Masses

    1    65.3800 # buck6d->(zn6_n1o4zn1@zn2p)|ZnPW_dabco/gaussian->(zn6_n1o4zn1@zn2p)|ZnPW_dabco
    2    15.9994 # buck6d->(o2_c1zn1@co2)|ZnPW_dabco/gaussian->(o2_c1zn1@co2)|ZnPW_dabco
    3    12.0107 # buck6d->(c3_c1o2@co2)|ZnPW_dabco/gaussian->(c3_c1o2@co2)|ZnPW_dabco
    4    12.0107 # buck6d->(c3_c2h1@ph)|benzene/gaussian->(c3_c3@ph)|ZnPW_dabco
    5    12.0107 # buck6d->(c3_c2h1@ph)|benzene/gaussian->(c3_c2h1@ph)|benzene
    6    12.0107 # buck6d->(c3_c3@ph)|ph-ph/gaussian->(c3_c3@ph)|ph-ph
    7     1.0079 # buck6d->(h1_c1@ph)|benzene/gaussian->(h1_c1@ph)|benzene
    8    14.0067 # buck6d->(n4_c3zn1@dab)|dabco/gaussian->(n4_c3zn1@dab)|dabco
    9    12.0107 # buck6d->(c4_c1h2n1@dab)|dabco/gaussian->(c4_c1h2n1@dab)|dabco
   10     1.0079 # buck6d->(h1_c1@dab)|dabco/gaussian->(h1_c1@dab)|dabco
   11    14.0067 # buck6d->(n4_c3x1@dab)|dabco/gaussian->(n4_c3x1@dab)|dabco

Atoms

         1     1     1   0.40000000   -13.789822   -13.672315    -7.972745 # buck6d->(zn6_n1o4zn1@zn2p)|ZnPW_dabco
         2     1     1   0.40000000   -13.821425   -13.858113   -10.915549 # buck6d->(zn6_n1o4zn1@zn2p)|ZnPW_dabco
         3     1     2  -0.65000000   -14.246268   -15.823249   -10.659778 # buck6d->(o2_c1zn1@co2)|ZnPW_dabco
         4     1     3   0.80000000   -14.500060   -16.298453    -9.491749 # buck6d->(c3_c1o2@co2)|ZnPW_dabco
         5     1     2  -0.65000000   -14.366220   -15.584862    -8.448767 # buck6d->(o2_c1zn1@co2)|ZnPW_dabco
         6     1     2  -0.65000000   -15.829280   -13.363404   -10.665648 # buck6d->(o2_c1zn1@co2)|ZnPW_dabco
         7     1     3   0.80000000   -16.304557   -13.054889    -9.526134 # buck6d->(c3_c1o2@co2)|ZnPW_dabco
         8     1     2  -0.65000000   -15.714617   -13.062013    -8.448713 # buck6d->(o2_c1zn1@co2)|ZnPW_dabco
         9     1     2  -0.65000000   -11.885482   -14.230510   -10.347057 # buck6d->(o2_c1zn1@co2)|ZnPW_dabco
        10     1     3   0.80000000   -11.376648   -14.435047    -9.194487 # buck6d->(c3_c1o2@co2)|ZnPW_dabco
        11     1     2  -0.65000000   -11.965653   -14.372928    -8.049591 # buck6d->(o2_c1zn1@co2)|ZnPW_dabco
        12     1     2  -0.65000000   -13.502129   -11.827191   -10.572715 # buck6d->(o2_c1zn1@co2)|ZnPW_dabco
        13     1     3   0.80000000   -13.331266   -11.145679    -9.492166 # buck6d->(c3_c1o2@co2)|ZnPW_dabco
        14     1     2  -0.65000000   -13.125641   -11.747979    -8.391717 # buck6d->(o2_c1zn1@co2)|ZnPW_dabco
        15     1     4   0.00000000   -13.429512    -9.642306    -9.481599 # buck6d->(c3_c2h1@ph)|benzene
        16     1     5  -0.12000000   -13.297978    -8.954553    -8.271046 # buck6d->(c3_c2h1@ph)|benzene
        17     1     5  -0.12000000   -13.425429    -7.526997    -8.242721 # buck6d->(c3_c2h1@ph)|benzene
        18     1     6   0.00000000   -13.847689    -6.869838    -9.398258 # buck6d->(c3_c3@ph)|ph-ph
        19     1     6   0.00000000   -14.043451    -5.421985    -9.330347 # buck6d->(c3_c3@ph)|ph-ph
        20     1     5  -0.12000000   -15.159129    -4.950574   -10.001868 # buck6d->(c3_c2h1@ph)|benzene
        21     1     5  -0.12000000   -15.299904    -3.559447   -10.147427 # buck6d->(c3_c2h1@ph)|benzene
        22     1     4   0.00000000   -14.490239    -2.702772    -9.371851 # buck6d->(c3_c2h1@ph)|benzene
        23     1     5  -0.12000000   -13.406792    -3.175312    -8.652254 # buck6d->(c3_c2h1@ph)|benzene
        24     1     5  -0.12000000   -13.184583    -4.576112    -8.648901 # buck6d->(c3_c2h1@ph)|benzene
        25     1     5  -0.12000000   -13.990741    -7.584674   -10.600722 # buck6d->(c3_c2h1@ph)|benzene
        26     1     5  -0.12000000   -13.836023    -8.958043   -10.659419 # buck6d->(c3_c2h1@ph)|benzene
        27     1     7   0.12000000   -13.141656    -9.589425    -7.373836 # buck6d->(h1_c1@ph)|benzene
        28     1     7   0.12000000   -13.398824    -7.010030    -7.289769 # buck6d->(h1_c1@ph)|benzene
        29     1     7   0.12000000   -16.005950    -5.605022   -10.446292 # buck6d->(h1_c1@ph)|benzene
        30     1     7   0.12000000   -16.105512    -3.143400   -10.683360 # buck6d->(h1_c1@ph)|benzene
        31     1     7   0.12000000   -12.701428    -2.511782    -8.101218 # buck6d->(h1_c1@ph)|benzene
        32     1     7   0.12000000   -12.356718    -5.005842    -8.083101 # buck6d->(h1_c1@ph)|benzene
        33     1     7   0.12000000   -14.280939    -7.053208   -11.532255 # buck6d->(h1_c1@ph)|benzene
        34     1     7   0.12000000   -14.061358    -9.503533   -11.578559 # buck6d->(h1_c1@ph)|benzene
        35     1     8   0.60000000   -13.798880   -13.366555    -3.336466 # buck6d->(n4_c3zn1@dab)|dabco
        36     1     9  -0.04000000   -15.102127   -12.842403    -3.829703 # buck6d->(c4_c1h2n1@dab)|dabco
        37     1     9  -0.04000000   -12.656495   -12.576298    -3.891495 # buck6d->(c4_c1h2n1@dab)|dabco
        38     1     9  -0.04000000   -13.645407   -14.805146    -3.849779 # buck6d->(c4_c1h2n1@dab)|dabco
        39     1     9  -0.04000000   -12.766606   -12.665983    -5.467368 # buck6d->(c4_c1h2n1@dab)|dabco
        40     1    10   0.02000000   -12.791256   -11.517907    -3.570663 # buck6d->(h1_c1@dab)|dabco
        41     1    10   0.02000000   -11.635770   -12.905227    -3.519808 # buck6d->(h1_c1@dab)|dabco
        42     1     9  -0.04000000   -15.110621   -12.947076    -5.360263 # buck6d->(c4_c1h2n1@dab)|dabco
        43     1    10   0.02000000   -15.885435   -13.516174    -3.349742 # buck6d->(h1_c1@dab)|dabco
        44     1    10   0.02000000   -15.277372   -11.917644    -3.412775 # buck6d->(h1_c1@dab)|dabco
        45     1     9  -0.04000000   -13.680673   -14.872100    -5.436341 # buck6d->(c4_c1h2n1@dab)|dabco
        46     1    10   0.02000000   -12.761298   -15.316032    -3.410606 # buck6d->(h1_c1@dab)|dabco
        47     1    10   0.02000000   -14.468744   -15.454593    -3.497559 # buck6d->(h1_c1@dab)|dabco
        48     1    10   0.02000000   -16.084268   -13.434199    -5.637865 # buck6d->(h1_c1@dab)|dabco
        49     1    10   0.02000000   -15.130407   -11.892293    -5.790874 # buck6d->(h1_c1@dab)|dabco
        50     1    10   0.02000000   -12.930433   -11.651717    -5.902230 # buck6d->(h1_c1@dab)|dabco
        51     1    10   0.02000000   -11.813100   -13.119052    -5.897687 # buck6d->(h1_c1@dab)|dabco
        52     1    10   0.02000000   -14.639287   -15.445526    -5.582005 # buck6d->(h1_c1@dab)|dabco
        53     1     8   0.60000000   -13.908424   -13.526462    -5.940599 # buck6d->(n4_c3zn1@dab)|dabco
